slug,site-address,name,geography,url
/brownfield-land/local-authority-eng/ERE/BLR35,"Second Floor, 1-3 Tamworth Road, Long Eaton, Derbyshire, NG10 1JE",BLR35,BLR35,https://digital-land.github.io/brownfield-land/local-authority-eng/ERE/BLR35
,,,,
/brownfield-land/local-authority-eng/ERY/104,Land West of Snowdrop Garth Holme upon Spalding Moor,104,104,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/104
/brownfield-land/local-authority-eng/ERY/BF-104,"Land West of Snowdrop Garth, Holme upon Spalding Moor",BF/104,BF/104,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-104
,,,,
/brownfield-land/local-authority-eng/ERY/115,Land South of 5 Front Street Middleton on the Wolds,115,115,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/115
/brownfield-land/local-authority-eng/ERY/BF-115,"Land South of 5 Front Street, Middleton on the Wolds",BF/115,BF/115,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-115
,,,,
/brownfield-land/local-authority-eng/ERY/121,Land West of 10 Stone Bridge Drive Wilberfoss,121,121,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/121
/brownfield-land/local-authority-eng/ERY/BF-121,"Land West of 10 Stone Bridge Drive, Wilberfoss",BF/121,BF/121,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-121
,,,,
/brownfield-land/local-authority-eng/ERY/127,Land South of Wilson Street Anlaby with Anlaby Common,127,127,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/127
/brownfield-land/local-authority-eng/ERY/BF-127,"Land South of Wilson Street, Anlaby with Anlaby Common",BF/127,BF/127,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-127
,,,,
/brownfield-land/local-authority-eng/ERY/130,Land East of Glebe Gardens Beeford,130,130,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/130
/brownfield-land/local-authority-eng/ERY/BF-130,"Land East of Glebe Gardens, Beeford",BF/130,BF/130,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-130
,,,,
/brownfield-land/local-authority-eng/ERY/137,The Londesborough Hotel West Street Bridlington,137,137,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/137
/brownfield-land/local-authority-eng/ERY/BF-137,"The Londesborough Hotel West Street, Bridlington",BF/137,BF/137,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-137
,,,,
/brownfield-land/local-authority-eng/ERY/145,"Yew Tree House, Bridlington Road Driffield",145,145,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/145
/brownfield-land/local-authority-eng/ERY/BF-145,"Yew Tree House, Bridlington Road, Driffield",BF/145,BF/145,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-145
,,,,
/brownfield-land/local-authority-eng/ERY/152,"Wards Hotel, Main Road Gilberdyke",152,152,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/152
/brownfield-land/local-authority-eng/ERY/BF-152,"Wards Hotel, Main Road, Gilberdyke",BF/152,BF/152,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-152
,,,,
/brownfield-land/local-authority-eng/ERY/173,Londesborough Arms 44 High Street Market Weighton,173,173,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/173
/brownfield-land/local-authority-eng/ERY/BF-173,"Londesborough Arms 44 High Street, Market Weighton",BF/173,BF/173,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-173
,,,,
/brownfield-land/local-authority-eng/ERY/178,Cherry Tree Farm 43 High Street East Cowick East Riding Of Yorkshire DN14 9EP Snaith,178,178,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/178
/brownfield-land/local-authority-eng/ERY/BF-178,"Cherry Tree Farm 43 High Street, East Cowick",BF/178,BF/178,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-178
,,,,
/brownfield-land/local-authority-eng/ERY/179,Land North of the Stray South Cave,179,179,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/179
/brownfield-land/local-authority-eng/ERY/BF-179,"Land North of the Stray, South Cave",BF/179,BF/179,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-179
,,,,
/brownfield-land/local-authority-eng/ERY/199,"Rose Park Residential Home, 4 Park Avenue Bridlington",199,199,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/199
/brownfield-land/local-authority-eng/ERY/BF-199,"Rose Park Residential Home, 4 Park Avenue, Bridlington",BF/199,BF/199,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-199
,,,,
/brownfield-land/local-authority-eng/ERY/204,Old School House Cottingham Street Old Goole,204,204,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/204
/brownfield-land/local-authority-eng/ERY/BF-204,"Old School House Cottingham Street, Old Goole",BF/204,BF/204,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-204
,,,,
/brownfield-land/local-authority-eng/ERY/210,3 - 5 Esplanade Hornsea,210,210,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/210
/brownfield-land/local-authority-eng/ERY/BF-210,"3 - 5 Esplanade, Hornsea",BF/210,BF/210,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-210
,,,,
/brownfield-land/local-authority-eng/ERY/211,Land South Of 24 Bridgegate Howden,211,211,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/211
/brownfield-land/local-authority-eng/ERY/BF-211,"Land South Of 24 Bridgegate, Howden",BF/211,BF/211,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-211
,,,,
/brownfield-land/local-authority-eng/ERY/213,"Former HSBC, 16 Market Place Howden",213,213,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/213
/brownfield-land/local-authority-eng/ERY/BF-213,"Former HSBC, 16 Market Place, Howden",BF/213,BF/213,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-213
,,,,
/brownfield-land/local-authority-eng/ERY/217,Land South of 5 Front Street Middleton on the Wolds,217,217,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/217
/brownfield-land/local-authority-eng/ERY/BF-217,"Land South of 5 Front Street, Middleton on the Wolds",BF/217,BF/217,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-217
,,,,
/brownfield-land/local-authority-eng/ERY/56,Bridgeview School Hessle,56,56,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/56
/brownfield-land/local-authority-eng/ERY/BF-056,"Bridgeview School, Hessle",BF/056,BF/056,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-056
,,,,
/brownfield-land/local-authority-eng/ERY/95,Land At Pinkneys Lane Driffield,95,95,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/95
/brownfield-land/local-authority-eng/ERY/BF-95,"Land At Pinkneys Lane, Driffield",BF/95,BF/95,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-95
,,,,
/brownfield-land/local-authority-eng/ESK/ES075,"Land West of Woodbridge Road, Bredfield, IP13 6AF",ES075,ES075,https://digital-land.github.io/brownfield-land/local-authority-eng/ESK/ES075
/brownfield-land/local-authority-eng/ESK/ES082,"Land West of Woodbridge Road, IP13 6AE",ES082,ES082,https://digital-land.github.io/brownfield-land/local-authority-eng/ESK/ES082
,,,,
/brownfield-land/local-authority-eng/FAR/1293,"Land adjacent to Red Lion Hotel, Fareham",1293,1293,https://digital-land.github.io/brownfield-land/local-authority-eng/FAR/1293
/brownfield-land/local-authority-eng/FAR/2853,"Land R/O Red Lion Hotel and Bath Lane, Fareham",2853,2853,https://digital-land.github.io/brownfield-land/local-authority-eng/FAR/2853
,,,,
/brownfield-land/local-authority-eng/GRA/20131133,23 - 25 King Street Gravesend Kent DA12 2DU,20131133,20131133,https://digital-land.github.io/brownfield-land/local-authority-eng/GRA/20131133
/brownfield-land/local-authority-eng/GRA/20150553,23-25 King Street Gravesend Kent DA12 2DU,20150553,20150553,https://digital-land.github.io/brownfield-land/local-authority-eng/GRA/20150553
,,,,
/brownfield-land/local-authority-eng/GRE/RBG-41,“11 Eglinton Hill Woolwich“,RBG-41,RBG-41,https://digital-land.github.io/brownfield-land/local-authority-eng/GRE/RBG-41
/brownfield-land/local-authority-eng/GRE/RBG-69,“9 Eglinton Hill Woolwich“,RBG-69,RBG-69,https://digital-land.github.io/brownfield-land/local-authority-eng/GRE/RBG-69
,,,,
/brownfield-land/local-authority-eng/HAA/HY6,NORTHNEY MARINA HAYLING ISLAND,HY6,HY6,https://digital-land.github.io/brownfield-land/local-authority-eng/HAA/HY6
/brownfield-land/local-authority-eng/HAA/UE49,NORTHNEY AND SPARKS MARINA HAYLING ISLAND,UE49,UE49,https://digital-land.github.io/brownfield-land/local-authority-eng/HAA/UE49
,,,,
/brownfield-land/local-authority-eng/HAS/BL14,"Spyways School, Gillsmans Hill, St Leonards",BL14,BL14,https://digital-land.github.io/brownfield-land/local-authority-eng/HAS/BL14
/brownfield-land/local-authority-eng/HAS/BL35,"Part of the former Spyway School Buildings, Hollington Park School Grounds, Gillsmans Hill, St Leonards",BL35,BL35,https://digital-land.github.io/brownfield-land/local-authority-eng/HAS/BL35
,,,,
/brownfield-land/local-authority-eng/HAT/13-00720-MAJOR,"Winchfield Lodge, Old Potbridge Road",13/00720/MAJOR,13/00720/MAJOR,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/13-00720-MAJOR
/brownfield-land/local-authority-eng/HAT/16-00883-PRIOR-17-02465-FUL,"Providence House, 2 Bartley Way, Hook",16/00883/PRIOR 17/02465/FUL,16/00883/PRIOR 17/02465/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/16-00883-PRIOR-17-02465-FUL
/brownfield-land/local-authority-eng/HAT/17-02465-FUL,"Providence House, 2 Bartley Wood Business Park, Bartley Way, Hook, Hampshire, RG27 9XA",17/02465/FUL,17/02465/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/17-02465-FUL
,,,,
/brownfield-land/local-authority-eng/HAT/14-00106-MAJOR,"Land Rear Of, 102-108 Fleet Road, Fleet, Hampshire, GU51 4PA",14/00106/MAJOR,14/00106/MAJOR,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/14-00106-MAJOR
/brownfield-land/local-authority-eng/HAT/15-00276-REM,"Land rear of 102-108 Fleet Road, Fleet",15/00276/REM,15/00276/REM,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/15-00276-REM
,,,,
/brownfield-land/local-authority-eng/HAT/16-03072-PRIOR,"White Hart House, London Road, Hook",16/03072/PRIOR,16/03072/PRIOR,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/16-03072-PRIOR
/brownfield-land/local-authority-eng/HAT/17-00530-FUL,"White Hart House, London Road, Blackwater, Camberley, Surrey, GU17 9AD",17/00530/FUL,17/00530/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/17-00530-FUL
,,,,
/brownfield-land/local-authority-eng/HAT/17-00525-PRIOR-17-02652-PRIOR,"Vantage House, Meridian Office, Osborn Way, Hook",17/00525/PRIOR 17/02652/PRIOR,17/00525/PRIOR 17/02652/PRIOR,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/17-00525-PRIOR-17-02652-PRIOR
/brownfield-land/local-authority-eng/HAT/17-02652-PRIOR,"Vantage House, Meridian Office Park, Osborn Way, Hook, Hampshire, RG27 9HY",17/02652/PRIOR,17/02652/PRIOR,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/17-02652-PRIOR
,,,,
/brownfield-land/local-authority-eng/HAT/17-01977-FUL-18-00649-PRIOR,"Lorica House, Lorica Consulting Ltd, Minley Road, Fleet",17/01977/FUL 18/00649/PRIOR,17/01977/FUL 18/00649/PRIOR,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/17-01977-FUL-18-00649-PRIOR
/brownfield-land/local-authority-eng/HAT/18-00649-PRIOR,"Lorica Consulting Ltd, Lorica House, Fleet Mill, Minley Road, Fleet, Hampshire, GU51 2RD",18/00649/PRIOR,18/00649/PRIOR,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/18-00649-PRIOR
,,,,
/brownfield-land/local-authority-eng/HAT/18-00110-FUL,"Rawlings Building, Station Road, Hook, RG27 9HU",18/00110/FUL,18/00110/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/18-00110-FUL
/brownfield-land/local-authority-eng/HAT/SHL038-18-00110-FUL,"Rawlings, Hook",SHL038 18/00110/FUL,SHL038 18/00110/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/SHL038-18-00110-FUL
,,,,
/brownfield-land/local-authority-eng/HAT/18-00624-PRIOR,"Building 260-270 Bartley Wood, Bartley Wood Business Park, Bartley Way, Hook",18/00624/PRIOR,18/00624/PRIOR,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/18-00624-PRIOR
/brownfield-land/local-authority-eng/HAT/18-02748-PRIOR,"Building 260 and 270, Bartley Wood Business Park, Bartley Way, Hook, Hampshire",18/02748/PRIOR,18/02748/PRIOR,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/18-02748-PRIOR
,,,,
/brownfield-land/local-authority-eng/HAT/18-01754-PRIOR,"Building A, Lees Buildings, Alton Road, South Warnborough, Hook, Hampshire, RG29 1RZ",18/01754/PRIOR,18/01754/PRIOR,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/18-01754-PRIOR
/brownfield-land/local-authority-eng/HAT/18-01755-PRIOR,"Steel Frame Building, Lees Buildings, Alton Road, South Warnborough, Hook, Hampshire, RG29 1RZ",18/01755/PRIOR,18/01755/PRIOR,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/18-01755-PRIOR
,,,,
/brownfield-land/local-authority-eng/HAT/18-02285-FUL,"Imac Systems Ltd, Upper Street, Fleet, GU51 3PE",18/02285/FUL,18/02285/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/18-02285-FUL
/brownfield-land/local-authority-eng/HAT/SHL041-18-02285-FUL,"Imac Systems, Fleet",SHL041 18/02285/FUL,SHL041 18/02285/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/SHL041-18-02285-FUL
,,,,
/brownfield-land/local-authority-eng/HAT/SHL192,"Land To The Rear Of, 140-148 Fleet Road, Fleet, GU51 4BE",SHL192,SHL192,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/SHL192
/brownfield-land/local-authority-eng/HAT/SHL192-18-02321-FUL,"140-150 Fleet Road, Fleet",SHL192 18/02321/FUL,SHL192 18/02321/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/HAT/SHL192-18-02321-FUL
,,,,
/brownfield-land/local-authority-eng/HEF/142860,"Part OS 1330, The Garlands, Priory Wood, Clifford, Herefordshire",142860,142860,https://digital-land.github.io/brownfield-land/local-authority-eng/HEF/142860
/brownfield-land/local-authority-eng/HEF/170353,"Land at The Garlands, Priory Wood, Clifford, Herefordshire",170353,170353,https://digital-land.github.io/brownfield-land/local-authority-eng/HEF/170353
,,,,
/brownfield-land/local-authority-eng/HOR/SA144,"Parsonage Farm, Parsonage Road, Horsham (North Horsham)",SA144,SA144,https://digital-land.github.io/brownfield-land/local-authority-eng/HOR/SA144
/brownfield-land/local-authority-eng/HOR/SA146,"Star Reservoir, Comptons Brow Lane, Horsham (North Horsham)",SA146,SA146,https://digital-land.github.io/brownfield-land/local-authority-eng/HOR/SA146
,,,,
/brownfield-land/local-authority-eng/HOR/SA198,"West Point, Springfield Road, Horsham, (Denne)",SA198,SA198,https://digital-land.github.io/brownfield-land/local-authority-eng/HOR/SA198
/brownfield-land/local-authority-eng/HOR/SA199,"Century House, Station Road, Horsham (Forest)",SA199,SA199,https://digital-land.github.io/brownfield-land/local-authority-eng/HOR/SA199
,,,,
/brownfield-land/local-authority-eng/HOR/SA436,"Horsham District Council Offices, North Street, Horsham (Denne)",SA436,SA436,https://digital-land.github.io/brownfield-land/local-authority-eng/HOR/SA436
/brownfield-land/local-authority-eng/HOR/SA449,"Norfolk House, 32-40 North Street (Denne)",SA449,SA449,https://digital-land.github.io/brownfield-land/local-authority-eng/HOR/SA449
,,,,
/brownfield-land/local-authority-eng/HRW/P-0120-17,"Canning Road, 1, Premier House, Wealdstone",P/0120/17,P/0120/17,https://digital-land.github.io/brownfield-land/local-authority-eng/HRW/P-0120-17
/brownfield-land/local-authority-eng/HRW/P-1727-17-PRIOR,"Canning Road, Premier House, Part 3rd & 4th floor, Wealdstone",P/1727/17/PRIOR,P/1727/17/PRIOR,https://digital-land.github.io/brownfield-land/local-authority-eng/HRW/P-1727-17-PRIOR
/brownfield-land/local-authority-eng/HRW/P-2542-14,"Canning Road, Premier House, Second Floor, Wealdstone",P/2542/14,P/2542/14,https://digital-land.github.io/brownfield-land/local-authority-eng/HRW/P-2542-14
,,,,
/brownfield-land/local-authority-eng/HRW/P-0312-16,"College Road, 88-98, 4th floor, Harrow",P/0312/16,P/0312/16,https://digital-land.github.io/brownfield-land/local-authority-eng/HRW/P-0312-16
/brownfield-land/local-authority-eng/HRW/P-4480-15,"College Road, 88 - 98, 1st to 3rd floors, Harrow",P/4480/15,P/4480/15,https://digital-land.github.io/brownfield-land/local-authority-eng/HRW/P-4480-15
,,,,
/brownfield-land/local-authority-eng/HRW/P-1466-16,"St Anns Road, 1-9, floors 4&5",P/1466/16,P/1466/16,https://digital-land.github.io/brownfield-land/local-authority-eng/HRW/P-1466-16
/brownfield-land/local-authority-eng/HRW/P-4655-14,"St Anns Road, Natwest House, 1 - 9, 1st & 2nd floors, Harrow",P/4655/14,P/4655/14,https://digital-land.github.io/brownfield-land/local-authority-eng/HRW/P-4655-14
,,,,
/brownfield-land/local-authority-eng/HRW/P-3748-16,"Imperial Drive, Talbot House, 204 - 226, Lower Ground floor, Rayners Lane",P/3748/16,P/3748/16,https://digital-land.github.io/brownfield-land/local-authority-eng/HRW/P-3748-16
/brownfield-land/local-authority-eng/HRW/P-3749-16,"Imperial Drive, Talbot House, 204 - 226, Ground & First floor, Rayners Lane",P/3749/16,P/3749/16,https://digital-land.github.io/brownfield-land/local-authority-eng/HRW/P-3749-16
,,,,
/brownfield-land/local-authority-eng/HRW/P-4481-15,"St Johns Road, 13, Ground & 1st floor, Harrow",P/4481/15,P/4481/15,https://digital-land.github.io/brownfield-land/local-authority-eng/HRW/P-4481-15
/brownfield-land/local-authority-eng/HRW/P-4482-15,"St Johns Road, 13, 2nd & 3rd floors, Harrow",P/4482/15,P/4482/15,https://digital-land.github.io/brownfield-land/local-authority-eng/HRW/P-4482-15
,,,,
/brownfield-land/local-authority-eng/HRY/HGY-2009-0503,"Land at Haringey Heartlands, between Hornsey Park Road, Mayes Road, Clarendon Road and the Kings Cross / East Coast Mainline London",HGY/2009/0503,HGY/2009/0503,https://digital-land.github.io/brownfield-land/local-authority-eng/HRY/HGY-2009-0503
/brownfield-land/local-authority-eng/HRY/HGY-2017-0821,"Land at Haringey Heartlands Hornsey Park Road, Mayes Road, Clarendon Road and the Kings Cross / East Coast Mainline London N8",HGY/2017/0821,HGY/2017/0821,https://digital-land.github.io/brownfield-land/local-authority-eng/HRY/HGY-2017-0821
,,,,
/brownfield-land/local-authority-eng/HYN/208,"Grand Social Club, Blackburn Road, Great Harwood",208,208,https://digital-land.github.io/brownfield-land/local-authority-eng/HYN/208
/brownfield-land/local-authority-eng/HYN/209,"The Lomax Hotel, Blackburn Road, Great Harwood",209,209,https://digital-land.github.io/brownfield-land/local-authority-eng/HYN/209
,,,,
/brownfield-land/local-authority-eng/IOS/SHLAA-A7,"Former Carn Thomas Secondary School, Telegraph Road, St Mary's Isles of Scilly TR21 0PT",SHLAA A7,SHLAA A7,https://digital-land.github.io/brownfield-land/local-authority-eng/IOS/SHLAA-A7
/brownfield-land/local-authority-eng/IOS/SHLAA-A7-a,"Former Carn Thomas Primary School now Council of the Isles of Scilly Children's Services, Telegraph Road, St Mary's Isles of Scilly TR21 0PT",SHLAA A7-a,SHLAA A7-a,https://digital-land.github.io/brownfield-land/local-authority-eng/IOS/SHLAA-A7-a
,,,,
/brownfield-land/local-authority-eng/IOW/BFR127,"Belgrave Hotel, 14-16 Beachfield Road",BFR127,BFR127,https://digital-land.github.io/brownfield-land/local-authority-eng/IOW/BFR127
/brownfield-land/local-authority-eng/IOW/BFR136,Belgrave Hotel 14 - 16 Beachfield Road Sandown Isle Of Wight PO36 8NA,BFR136,BFR136,https://digital-land.github.io/brownfield-land/local-authority-eng/IOW/BFR136
,,,,
/brownfield-land/local-authority-eng/ISL/P2015-3977-FUL,"Part ground floor, 12th and 13th floors Hill House, 17 Highgate Hill",P2015/3977/FUL,P2015/3977/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/ISL/P2015-3977-FUL
/brownfield-land/local-authority-eng/ISL/P2017-2795-PRA,"Ground Floor to 4th Floor, and 6th Floor to 11th Floor (inclusive), Hill House, 17 Highgate Hill",P2017/2795/PRA,P2017/2795/PRA,https://digital-land.github.io/brownfield-land/local-authority-eng/ISL/P2017-2795-PRA
,,,,
/brownfield-land/local-authority-eng/KEC/17200011,Saga Centre- 326 Kensal Road,17200011,17200011,https://digital-land.github.io/brownfield-land/local-authority-eng/KEC/17200011
/brownfield-land/local-authority-eng/KEC/RBKC052,"Saga Centre, 326 Kensal Road, London, W10 5BZ",RBKC052,RBKC052,https://digital-land.github.io/brownfield-land/local-authority-eng/KEC/RBKC052
,,,,
/brownfield-land/local-authority-eng/KEC/RBKC026,15 - 17 Hewer Street W10 6DU,RBKC026,RBKC026,https://digital-land.github.io/brownfield-land/local-authority-eng/KEC/RBKC026
/brownfield-land/local-authority-eng/KEC/RBKC047,"15-17 Hewer Street, London, W10 6DU",RBKC047,RBKC047,https://digital-land.github.io/brownfield-land/local-authority-eng/KEC/RBKC047
,,,,
/brownfield-land/local-authority-eng/KEC/RBKC028,31 Rosary Gardens SW7 4NH,RBKC028,RBKC028,https://digital-land.github.io/brownfield-land/local-authority-eng/KEC/RBKC028
/brownfield-land/local-authority-eng/KEC/RBKC032,29 Rosary Gardens SW7 4NH,RBKC032,RBKC032,https://digital-land.github.io/brownfield-land/local-authority-eng/KEC/RBKC032
,,,,
/brownfield-land/local-authority-eng/KHL/BLR1022,"Former Lloyds TSB Bank George Street, Upper Floors, 1-7 George Street , HU1 3BB",BLR1022,BLR1022,https://digital-land.github.io/brownfield-land/local-authority-eng/KHL/BLR1022
/brownfield-land/local-authority-eng/KHL/BLR201,"Former Lloyds TSB Bank George Street, Upper Floors, _x000D_1-7 George Street_x000D_, HU1 3BB",BLR201,BLR201,https://digital-land.github.io/brownfield-land/local-authority-eng/KHL/BLR201
,,,,
/brownfield-land/local-authority-eng/KHL/BLR1023,"Valbon Nightclub, 135-141 George Street, Hull, HU1 3BN",BLR1023,BLR1023,https://digital-land.github.io/brownfield-land/local-authority-eng/KHL/BLR1023
/brownfield-land/local-authority-eng/KHL/BLR406,"Valbon_x000D_ Nightclub, 135-141 George Street, _x000D_ Hull, HU1 3BN",BLR406,BLR406,https://digital-land.github.io/brownfield-land/local-authority-eng/KHL/BLR406
,,,,
/brownfield-land/local-authority-eng/KWL/BR001,"Rear of & Brent Way, Halewood",BR001,BR001,https://digital-land.github.io/brownfield-land/local-authority-eng/KWL/BR001
/brownfield-land/local-authority-eng/KWL/PP-15-00818-OUT,"Rear of 7 Brent Way, Halewood",PP-15/00818/OUT,PP-15/00818/OUT,https://digital-land.github.io/brownfield-land/local-authority-eng/KWL/PP-15-00818-OUT
,,,,
/brownfield-land/local-authority-eng/KWL/BR007,"Former Westvale Community Centre, 70 Richard Hesketh Drive, Kirkby",BR007,BR007,https://digital-land.github.io/brownfield-land/local-authority-eng/KWL/BR007
/brownfield-land/local-authority-eng/KWL/PP-16-00291-FUL,"Westvale Community Centre, Richard Hesketh Drive, Kirkby",PP-16/00291/FUL,PP-16/00291/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/KWL/PP-16-00291-FUL
,,,,
/brownfield-land/local-authority-eng/KWL/BR031,"Merseyside Dogs' Home, Greensbridge Lane, Halewood",BR031,BR031,https://digital-land.github.io/brownfield-land/local-authority-eng/KWL/BR031
/brownfield-land/local-authority-eng/KWL/PP-14-00062-PREAPP,"Liverpool Dogs' Home, Greensbridge Road, Halewood",PP-14/00062/PREAPP,PP-14/00062/PREAPP,https://digital-land.github.io/brownfield-land/local-authority-eng/KWL/PP-14-00062-PREAPP
,,,,
/brownfield-land/local-authority-eng/LAC/343,"Canal Corridor North Development Site, Lancaster",343,343,https://digital-land.github.io/brownfield-land/local-authority-eng/LAC/343
/brownfield-land/local-authority-eng/LAC/343-385-833,"Canal Quarter, Lancaster",343/385/833,343/385/833,https://digital-land.github.io/brownfield-land/local-authority-eng/LAC/343-385-833
,,,,
/brownfield-land/local-authority-eng/LEE/BLR07,"34-40 High Street, Seaford",BLR07,BLR07,https://digital-land.github.io/brownfield-land/local-authority-eng/LEE/BLR07
/brownfield-land/local-authority-eng/LEE/BLR22,"1-10 Talland Parade, High Street, Seaford",BLR22,BLR22,https://digital-land.github.io/brownfield-land/local-authority-eng/LEE/BLR22
,,,,
/brownfield-land/local-authority-eng/MAI/15-503837,"Kent House,, Romney Place, Maidstone, ME15 6LA",15/503837,15/503837,https://digital-land.github.io/brownfield-land/local-authority-eng/MAI/15-503837
/brownfield-land/local-authority-eng/MAI/17-504186,"Kent House, Romney Place, Maidstone, Kent, ME15 6LA",17/504186,17/504186,https://digital-land.github.io/brownfield-land/local-authority-eng/MAI/17-504186
,,,,
/brownfield-land/local-authority-eng/MAI/16-506325,"Cornwallis House,, Pudding Lane, Maidstone, Kent, ME14 1NY",16/506325,16/506325,https://digital-land.github.io/brownfield-land/local-authority-eng/MAI/16-506325
/brownfield-land/local-authority-eng/MAI/17-500405,"Cornwallis House, Pudding Lane, Maidstone, Kent, ME14 1NY",17/500405,17/500405,https://digital-land.github.io/brownfield-land/local-authority-eng/MAI/17-500405
,,,,
/brownfield-land/local-authority-eng/MAL/MDCBLR003,THE OLD ENGINE SHED STATION ROAD MALDON,MDCBLR003,MDCBLR003,https://digital-land.github.io/brownfield-land/local-authority-eng/MAL/MDCBLR003
/brownfield-land/local-authority-eng/MAL/MDCBLR005,SADDS WHARFS STATION ROAD MALDON,MDCBLR005,MDCBLR005,https://digital-land.github.io/brownfield-land/local-authority-eng/MAL/MDCBLR005
,,,,
/brownfield-land/local-authority-eng/MAN/106588-P3JPA-2014-C1,Cedar House 3 Cobourg Street,106588/P3JPA/2014/C1,106588/P3JPA/2014/C1,https://digital-land.github.io/brownfield-land/local-authority-eng/MAN/106588-P3JPA-2014-C1
/brownfield-land/local-authority-eng/MAN/112289-P3OPA-2016,"Cedar House, 3 Cobourg St",112289/P3OPA/2016,112289/P3OPA/2016,https://digital-land.github.io/brownfield-land/local-authority-eng/MAN/112289-P3OPA-2016
,,,,
/brownfield-land/local-authority-eng/MAN/106943-FO-2014-S2,Land At 30 Trenchard Drive_x000D_Woodhouse Park_x000D_Wythenshawe_x000D_Manchester_x000D_M22 5NA_x000D_,106943/FO/2014/S2,106943/FO/2014/S2,https://digital-land.github.io/brownfield-land/local-authority-eng/MAN/106943-FO-2014-S2
/brownfield-land/local-authority-eng/MAN/111674---106943-FO-2014-S2,Land At 30 Trenchard Drive Woodhouse Park Wythenshawe Manchester M22 5NA,111674 / 106943/FO/2014/S2,111674 / 106943/FO/2014/S2,https://digital-land.github.io/brownfield-land/local-authority-eng/MAN/111674---106943-FO-2014-S2
/brownfield-land/local-authority-eng/MAN/118924-JO-2018,Land At 30 Trenchard Drive Woodhouse Park Wythenshawe Manchester M22 5NA,118924/JO/2018,118924/JO/2018,https://digital-land.github.io/brownfield-land/local-authority-eng/MAN/118924-JO-2018
,,,,
