slug,site-address,name,geography,url
/brownfield-land/local-authority-eng/ERY/BF-155,"The Old Post Office, Victoria Street, Goole",BF/155,BF/155,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-155
,,,,
/brownfield-land/local-authority-eng/ERY/157,111-117 Boothferry Road,157,157,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/157
/brownfield-land/local-authority-eng/ERY/BF-157,"111-117 Boothferry Road, Goole",BF/157,BF/157,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-157
,,,,
/brownfield-land/local-authority-eng/ERY/160,Land North of Livingstone Road,160,160,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/160
/brownfield-land/local-authority-eng/ERY/BF-160,"Land North of Livingstone Road, Hessle",BF/160,BF/160,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-160
,,,,
/brownfield-land/local-authority-eng/ERY/162,No89 And Land To Rear On Southfield,162,162,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/162
/brownfield-land/local-authority-eng/ERY/BF-162,"No89 And Land To Rear On Southfield, Hessle",BF/162,BF/162,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-162
,,,,
/brownfield-land/local-authority-eng/ERY/163,Land Southwest of Pava Road,163,163,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/163
/brownfield-land/local-authority-eng/ERY/BF-163,"Land Southwest of Pava Road, Hornsea",BF/163,BF/163,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-163
,,,,
/brownfield-land/local-authority-eng/ERY/165,Land To The Rear of Fosters Hall Main Street,165,165,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/165
/brownfield-land/local-authority-eng/ERY/BF-165,"Land To The Rear of Fosters Hall Main Street, Hutton Cranswick",BF/165,BF/165,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-165
,,,,
/brownfield-land/local-authority-eng/ERY/166,Land East of Eastfield Road,166,166,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/166
/brownfield-land/local-authority-eng/ERY/BF-166,"Land East of Eastfield Road, Keyingham",BF/166,BF/166,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-166
,,,,
/brownfield-land/local-authority-eng/ERY/167,Land South West And East Austrothy House,167,167,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/167
/brownfield-land/local-authority-eng/ERY/BF-167,"Land South West And East Austrothy House, Keyingham",BF/167,BF/167,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-167
,,,,
/brownfield-land/local-authority-eng/ERY/168,Land To The South of Manor Garth,168,168,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/168
/brownfield-land/local-authority-eng/ERY/BF-168,"Land To The South of Manor Garth, Keyingham",BF/168,BF/168,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-168
,,,,
/brownfield-land/local-authority-eng/ERY/169,Roanne Nurseries and Lant East of Driffield Road,169,169,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/169
/brownfield-land/local-authority-eng/ERY/BF-169,"Roanne Nurseries and Lant East of Driffield Road, Kilham",BF/169,BF/169,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-169
,,,,
/brownfield-land/local-authority-eng/ERY/170,Land West of Kilpin Grange,170,170,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/170
/brownfield-land/local-authority-eng/ERY/BF-170,"Land West of Kilpin Grange, Kilpin",BF/170,BF/170,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-170
,,,,
/brownfield-land/local-authority-eng/ERY/171,"The Old Hall, 10 Church Lane",171,171,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/171
/brownfield-land/local-authority-eng/ERY/BF-171,"The Old Hall, 10 Church Lane, Kirk Ella",BF/171,BF/171,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-171
,,,,
/brownfield-land/local-authority-eng/ERY/172,Manor Farm Front Street,172,172,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/172
/brownfield-land/local-authority-eng/ERY/BF-172,"Manor Farm Front Street, Langtoft",BF/172,BF/172,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-172
,,,,
/brownfield-land/local-authority-eng/ERY/174,"Land at Tonk Removal Service, Station Road",174,174,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/174
/brownfield-land/local-authority-eng/ERY/BF-174,"Land at Tonk Removal Service, Station Road, Nafferton",BF/174,BF/174,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-174
,,,,
/brownfield-land/local-authority-eng/ERY/176,"The Gables, Bridge Lane",176,176,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/176
/brownfield-land/local-authority-eng/ERY/BF-176,"The Gables, Bridge Lane, Pollington",BF/176,BF/176,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-176
,,,,
/brownfield-land/local-authority-eng/ERY/177,Harker Construction Limited The Paddock 102 High Street,177,177,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/177
/brownfield-land/local-authority-eng/ERY/BF-177,"Harker Construction Limited The Paddock 102 High Street, Rawcliffe",BF/177,BF/177,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-177
,,,,
/brownfield-land/local-authority-eng/ERY/181,Land North Of 30 Main Street,181,181,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/181
/brownfield-land/local-authority-eng/ERY/BF-181,"Land North Of 30 Main Street, Wetwang",BF/181,BF/181,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-181
,,,,
/brownfield-land/local-authority-eng/ERY/184,"New Teddies, South Promenade",184,184,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/184
/brownfield-land/local-authority-eng/ERY/BF-184,"New Teddies, South Promenade, Withernsea",BF/184,BF/184,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-184
,,,,
/brownfield-land/local-authority-eng/ERY/191,"Ringley Farm, 79 High Street",191,191,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/191
/brownfield-land/local-authority-eng/ERY/BF-191,"Ringley Farm, 79 High Street, Bempton",BF/191,BF/191,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-191
,,,,
/brownfield-land/local-authority-eng/ERY/192,Land at Chantry Lane Junction,192,192,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/192
/brownfield-land/local-authority-eng/ERY/BF-192,"Land at Chantry Lane Junction, Beverley",BF/192,BF/192,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-192
,,,,
/brownfield-land/local-authority-eng/ERY/193,"Keldgate Manor, Keldgate",193,193,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/193
/brownfield-land/local-authority-eng/ERY/BF-193,"Keldgate Manor, Keldgate, Beverley",BF/193,BF/193,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-193
,,,,
/brownfield-land/local-authority-eng/ERY/194,45 Scarborough Road,194,194,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/194
/brownfield-land/local-authority-eng/ERY/BF-194,"45 Scarborough Road, Bridlington",BF/194,BF/194,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-194
,,,,
/brownfield-land/local-authority-eng/ERY/195,42 New Burlington Road,195,195,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/195
/brownfield-land/local-authority-eng/ERY/BF-195,"42 New Burlington Road, Bridlington",BF/195,BF/195,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-195
,,,,
/brownfield-land/local-authority-eng/ERY/196,"Towning And Cross, Rear Of 50 To 58 Richmond Street",196,196,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/196
/brownfield-land/local-authority-eng/ERY/BF-196,"Towning And Cross, Rear Of 50 To 58 Richmond Street, Bridlington",BF/196,BF/196,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-196
,,,,
/brownfield-land/local-authority-eng/ERY/197,"Brentwood Hotel, 7 - 8 Marlborough Terrace",197,197,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/197
/brownfield-land/local-authority-eng/ERY/BF-197,"Brentwood Hotel, 7 - 8 Marlborough Terrace, Bridlington",BF/197,BF/197,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-197
,,,,
/brownfield-land/local-authority-eng/ERY/198,10 Trinity Mews,198,198,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/198
/brownfield-land/local-authority-eng/ERY/BF-198,"10 Trinity Mews, Bridlington",BF/198,BF/198,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-198
,,,,
/brownfield-land/local-authority-eng/ERY/200,22-24 Promenade,200,200,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/200
/brownfield-land/local-authority-eng/ERY/BF-200,"22-24 Promenade, Bridlington",BF/200,BF/200,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-200
,,,,
/brownfield-land/local-authority-eng/ERY/201,62A Middle Street North,201,201,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/201
/brownfield-land/local-authority-eng/ERY/BF-201,"62A Middle Street North, Driffield",BF/201,BF/201,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-201
,,,,
/brownfield-land/local-authority-eng/ERY/202,"Riverhead Centre, Bishop Burton College, River Head",202,202,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/202
/brownfield-land/local-authority-eng/ERY/BF-202,"Riverhead Centre, Bishop Burton College, River Head, Driffield",BF/202,BF/202,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-202
,,,,
/brownfield-land/local-authority-eng/ERY/203,"Beechwood House, Main Street",203,203,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/203
/brownfield-land/local-authority-eng/ERY/BF-203,"Beechwood House, Main Street, Fanfoss",BF/203,BF/203,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-203
,,,,
/brownfield-land/local-authority-eng/ERY/205,Little Rascals First Avenue,205,205,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/205
/brownfield-land/local-authority-eng/ERY/BF-205,"Little Rascals First Avenue , Goole",BF/205,BF/205,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-205
,,,,
/brownfield-land/local-authority-eng/ERY/206,Land To The North East of 52 St Johns Court,206,206,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/206
/brownfield-land/local-authority-eng/ERY/BF-206,"Land To The North East of 52 St Johns Court, Goole",BF/206,BF/206,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-206
,,,,
/brownfield-land/local-authority-eng/ERY/207,Edinburgh Street Development Site,207,207,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/207
/brownfield-land/local-authority-eng/ERY/BF-207,"Edinburgh Street Development Site , Goole",BF/207,BF/207,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-207
,,,,
/brownfield-land/local-authority-eng/ERY/208,21 - 25 Aire Street,208,208,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/208
/brownfield-land/local-authority-eng/ERY/BF-208,"21 - 25 Aire Street, Goole",BF/208,BF/208,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-208
,,,,
/brownfield-land/local-authority-eng/ERY/209,Land North of Livingstone Road,209,209,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/209
/brownfield-land/local-authority-eng/ERY/BF-209,"Land North of Livingstone Road, Hessle",BF/209,BF/209,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-209
,,,,
/brownfield-land/local-authority-eng/ERY/212,"Cross Keys, 2 Hull Road",212,212,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/212
/brownfield-land/local-authority-eng/ERY/BF-212,"Cross Keys, 2 Hull Road , Howden",BF/212,BF/212,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-212
,,,,
/brownfield-land/local-authority-eng/ERY/214,"The Pack Horse Inn, 93 Main Street",214,214,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/214
/brownfield-land/local-authority-eng/ERY/BF-214,"The Pack Horse Inn, 93 Main Street, Hutton Cranswick",BF/214,BF/214,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-214
,,,,
/brownfield-land/local-authority-eng/ERY/215,Land West of Kilpin Grange,215,215,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/215
/brownfield-land/local-authority-eng/ERY/BF-215,"Land West of Kilpin Grange, Kilpin",BF/215,BF/215,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-215
,,,,
/brownfield-land/local-authority-eng/ERY/216,40 High Street,216,216,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/216
/brownfield-land/local-authority-eng/ERY/BF-216,"40 High Street, Market Weighton",BF/216,BF/216,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-216
,,,,
/brownfield-land/local-authority-eng/ERY/218,"Feathers Hotel, 56 Market Place",218,218,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/218
/brownfield-land/local-authority-eng/ERY/BF-218,"Feathers Hotel, 56 Market Place, Pocklington",BF/218,BF/218,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-218
,,,,
/brownfield-land/local-authority-eng/ERY/219,"Co-operative, 13 George Street",219,219,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/219
/brownfield-land/local-authority-eng/ERY/BF-219,"Co-operative, 13 George Street, Pocklington",BF/219,BF/219,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-219
,,,,
/brownfield-land/local-authority-eng/ERY/220,Land To The West And South Of 18 Riverside,220,220,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/220
/brownfield-land/local-authority-eng/ERY/BF-220,"Land To The West And South Of 18 Riverside, Rawcliffe",BF/220,BF/220,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-220
,,,,
/brownfield-land/local-authority-eng/ERY/221,George Street Allotments And Adult Education Centre,221,221,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/221
/brownfield-land/local-authority-eng/ERY/BF-221,"George Street Allotments And Adult Education Centre, Snaith",BF/221,BF/221,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-221
,,,,
/brownfield-land/local-authority-eng/ERY/222,"Rose Croft, 95 Hull Road",222,222,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/222
/brownfield-land/local-authority-eng/ERY/BF-222,"Rose Croft, 95 Hull Road, Woodmansey",BF/222,BF/222,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-222
,,,,
/brownfield-land/local-authority-eng/ERY/223,Thornleigh Cottage,223,223,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/223
/brownfield-land/local-authority-eng/ERY/BF-223,"Thornleigh Cottage, Melbourne",BF/223,BF/223,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-223
,,,,
/brownfield-land/local-authority-eng/ERY/224,"Elm Tree Inn, 46 High Street",224,224,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/224
/brownfield-land/local-authority-eng/ERY/BF-224,"Elm Tree Inn, 46 High Street, Aldbrough",BF/224,BF/224,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-224
,,,,
/brownfield-land/local-authority-eng/ERY/225,"The Paddock, North Street",225,225,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/225
/brownfield-land/local-authority-eng/ERY/BF-225,"The Paddock, North Street, Barmby on the Marsh",BF/225,BF/225,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-225
,,,,
/brownfield-land/local-authority-eng/ERY/226,30 Molescroft Road,226,226,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/226
/brownfield-land/local-authority-eng/ERY/BF-226,"30 Molescroft Road, Beverley",BF/226,BF/226,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-226
,,,,
/brownfield-land/local-authority-eng/ERY/227,"Former Military Camp, Gowthorpe Lane, Gowthorpe",227,227,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/227
/brownfield-land/local-authority-eng/ERY/BF-227,"Former Military Camp, Gowthorpe Lane, Gowthorpe",BF/227,BF/227,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-227
,,,,
/brownfield-land/local-authority-eng/ERY/228,"The London Hotel, 1 Royal Crescent",228,228,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/228
/brownfield-land/local-authority-eng/ERY/BF-228,"The London Hotel, 1 Royal Crescent, Bridlington",BF/228,BF/228,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-228
,,,,
/brownfield-land/local-authority-eng/ERY/229,"Integra Buildings Ltd, Main Street",229,229,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/229
/brownfield-land/local-authority-eng/ERY/BF-229,"Integra Buildings Ltd, Main Street, Burtswick",BF/229,BF/229,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-229
,,,,
/brownfield-land/local-authority-eng/ERY/230,"F W Lawson Coal Depot, 2 Albion Street",230,230,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/230
/brownfield-land/local-authority-eng/ERY/BF-230,"F W Lawson Coal Depot, 2 Albion Street, Driffield",BF/230,BF/230,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-230
,,,,
/brownfield-land/local-authority-eng/ERY/231,54 Elloughton Road,231,231,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/231
/brownfield-land/local-authority-eng/ERY/BF-231,"54 Elloughton Road, Brough",BF/231,BF/231,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-231
,,,,
/brownfield-land/local-authority-eng/ERY/232,Land To The North East Of Leisure Time 2 Pasture Road,232,232,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/232
/brownfield-land/local-authority-eng/ERY/BF-232,"Land To The North East Of Leisure Time 2 Pasture Road, Goole",BF/232,BF/232,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-232
,,,,
/brownfield-land/local-authority-eng/ERY/233,Waltham Chartered Accountants 64 - 66 Aire Street,233,233,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/233
/brownfield-land/local-authority-eng/ERY/BF-233,"Waltham Chartered Accountants 64 - 66 Aire Street, Goole",BF/233,BF/233,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-233
,,,,
/brownfield-land/local-authority-eng/ERY/234,2 Magdalen Gate,234,234,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/234
/brownfield-land/local-authority-eng/ERY/BF-234,"2 Magdalen Gate, Hedon",BF/234,BF/234,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-234
,,,,
/brownfield-land/local-authority-eng/ERY/235,"Hessle High School And Sixth Form College, Boothferry Road",235,235,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/235
/brownfield-land/local-authority-eng/ERY/BF-235,"Hessle High School And Sixth Form College, Boothferry Road, Hessle",BF/235,BF/235,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-235
,,,,
/brownfield-land/local-authority-eng/ERY/236,Land East of Eastfield Road,236,236,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/236
/brownfield-land/local-authority-eng/ERY/BF-236,"Land East of Eastfield Road, Keyingham",BF/236,BF/236,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-236
,,,,
/brownfield-land/local-authority-eng/ERY/237,Land South West And East Austrothy House,237,237,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/237
/brownfield-land/local-authority-eng/ERY/BF-237,"Land South West And East Austrothy House, Keyingham",BF/237,BF/237,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-237
,,,,
/brownfield-land/local-authority-eng/ERY/238,"Pocklington Group Practice, 7 Barmby Road",238,238,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/238
/brownfield-land/local-authority-eng/ERY/BF-238,"Pocklington Group Practice, 7 Barmby Road, Pocklington",BF/238,BF/238,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-238
,,,,
/brownfield-land/local-authority-eng/ERY/239,4 Great Gutter Lane East,239,239,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/239
/brownfield-land/local-authority-eng/ERY/BF-239,"4 Great Gutter Lane East, Willerby",BF/239,BF/239,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-239
,,,,
/brownfield-land/local-authority-eng/ERY/240,Former Sir Leo Schultz Centre,240,240,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/240
/brownfield-land/local-authority-eng/ERY/BF-240,"Former Sir Leo Schultz Centre, Woodmansey",BF/240,BF/240,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-240
,,,,
/brownfield-land/local-authority-eng/ERY/241,Needler Hall Northgate,241,241,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/241
/brownfield-land/local-authority-eng/ERY/BF-241,"Needler Hall Northgate, Cottingham",BF/241,BF/241,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-241
,,,,
/brownfield-land/local-authority-eng/ERY/242,Needler Hall Northgate,242,242,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/242
/brownfield-land/local-authority-eng/ERY/BF-242,"Needler Hall Northgate, Cottingham",BF/242,BF/242,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-242
,,,,
/brownfield-land/local-authority-eng/ERY/55,Land at Wolfreton Upper School,55,55,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/55
/brownfield-land/local-authority-eng/ERY/BF-055,"Land at Wolfreton Upper School, Kirk Ella",BF/055,BF/055,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-055
,,,,
/brownfield-land/local-authority-eng/ERY/59,South of Lord Roberts Road,59,59,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/59
/brownfield-land/local-authority-eng/ERY/BF-059,"South of Lord Roberts Road, Beverley",BF/059,BF/059,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-059
,,,,
/brownfield-land/local-authority-eng/ERY/65,Land at Burlington Centre/Priory View,65,65,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/65
/brownfield-land/local-authority-eng/ERY/BF-065,"Land at Burlington Centre/Priory View, Bridlington",BF/065,BF/065,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-065
,,,,
/brownfield-land/local-authority-eng/ERY/66,Land off Grange Road,66,66,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/66
/brownfield-land/local-authority-eng/ERY/BF-066,"Land off Grange Road, Goole",BF/066,BF/066,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-066
,,,,
/brownfield-land/local-authority-eng/ERY/70,"Ted Nicholson (Garages) Ltd, Bridlington Road",70,70,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/70
/brownfield-land/local-authority-eng/ERY/BF-070,"Ted Nicholson (Garages) Ltd, Bridlington Road, Driffield",BF/070,BF/070,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-070
,,,,
/brownfield-land/local-authority-eng/ERY/71,4 And 6 Londesborough Road,71,71,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/71
/brownfield-land/local-authority-eng/ERY/BF-071,"4 And 6 Londesborough Road, Market Weighton",BF/071,BF/071,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-071
,,,,
/brownfield-land/local-authority-eng/ERY/85,Springfield Avenue,85,85,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/85
/brownfield-land/local-authority-eng/ERY/BF-085,"Springfield Avenue, Bridlington",BF/085,BF/085,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-085
,,,,
/brownfield-land/local-authority-eng/ERY/86,Hilderthorpe Road,86,86,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/86
/brownfield-land/local-authority-eng/ERY/BF-086,"Hilderthorpe Road, Bridlington",BF/086,BF/086,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-086
,,,,
/brownfield-land/local-authority-eng/ERY/90,Land South of Holme Church Lane,90,90,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/90
/brownfield-land/local-authority-eng/ERY/BF-090,"Land South of Holme Church Lane, Beverley",BF/090,BF/090,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-090
,,,,
/brownfield-land/local-authority-eng/ERY/91,Longcroft Lower School Church Road,91,91,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/91
/brownfield-land/local-authority-eng/ERY/BF-091,"Longcroft Lower School Church Road, Beverley",BF/091,BF/091,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-091
,,,,
/brownfield-land/local-authority-eng/ERY/92,Land West Of 9-17 Victoria Road,92,92,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/92
/brownfield-land/local-authority-eng/ERY/BF-092,"Land West Of 9-17 Victoria Road, Beverley",BF/092,BF/092,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-092
,,,,
/brownfield-land/local-authority-eng/ERY/93,Land at Station Road,93,93,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/93
/brownfield-land/local-authority-eng/ERY/BF-093,"Land at Station Road, Cottingham",BF/093,BF/093,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-093
,,,,
/brownfield-land/local-authority-eng/ERY/96,"Former Sugar Mill, Anderson Street",96,96,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/96
/brownfield-land/local-authority-eng/ERY/BF-096,"Former Sugar Mill, Anderson Street, Driffield",BF/096,BF/096,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-096
,,,,
/brownfield-land/local-authority-eng/ERY/97,Alamein Barracks,97,97,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/97
/brownfield-land/local-authority-eng/ERY/BF-097,"Alamein Barracks, Driffield",BF/097,BF/097,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-097
,,,,
/brownfield-land/local-authority-eng/ERY/98,North of Exchange Street and East of Middle Street,98,98,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/98
/brownfield-land/local-authority-eng/ERY/BF-098,"North of Exchange Street and East of Middle Street, Driffield",BF/098,BF/098,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-098
,,,,
/brownfield-land/local-authority-eng/ERY/99,"Cattle Market, Beckside",99,99,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/99
/brownfield-land/local-authority-eng/ERY/BF-099,"Cattle Market, Beckside, Driffield",BF/099,BF/099,https://digital-land.github.io/brownfield-land/local-authority-eng/ERY/BF-099
,,,,
/brownfield-land/local-authority-eng/ESK/ES076,"Land at Deben High School, Garrison Lane, Felixstowe",ES076,ES076,https://digital-land.github.io/brownfield-land/local-authority-eng/ESK/ES076
/brownfield-land/local-authority-eng/ESK/ES084,"Land at Deben High School, Garrison Lane, Felixstowe",ES084,ES084,https://digital-land.github.io/brownfield-land/local-authority-eng/ESK/ES084
,,,,
/brownfield-land/local-authority-eng/FAR/3116,"Cherry Tree Industrial Park, Burridge",3116,3116,https://digital-land.github.io/brownfield-land/local-authority-eng/FAR/3116
/brownfield-land/local-authority-eng/FAR/3151,"Cherry Tree Industrial Park, Burridge",3151,3151,https://digital-land.github.io/brownfield-land/local-authority-eng/FAR/3151
,,,,
/brownfield-land/local-authority-eng/FOE/1,High Street RFC Club Bream,1,1,https://digital-land.github.io/brownfield-land/local-authority-eng/FOE/1
